keyword,auth,auth_url,time,weibo_link,device,content,tran,comment,goods
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月13日 12:50,//weibo.com/5979495016/N568psad7?refer_flag=1001030103_,暂无,#超斯基信箱# “男朋友说嘴里有溃疡，是因为吃了我的白带”口腔溃疡中最常见的是复发性阿弗他溃疡，一般表现为反复发作的圆形或椭圆形溃疡，具有“黄、红、凹、痛”的临床特征。溃疡的发作周期长短不一，可分为发作期、愈合期、间歇期，且具有不治自愈的自限性。可能的原因包括免疫、内分泌、精神 ​  展开c,30,590,7753
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月13日 10:53,//weibo.com/5979495016/N55n5wOA1?refer_flag=1001030103_,暂无,#超斯基信箱# “可以帮忙看下，我这个是不是尖锐湿疣吗”从图片来看考虑是尖锐湿疣，而且这么大一块，长的时间应该不短了，尽快到公立医院皮肤性病科就诊治疗吧。平时如果发现外生直器上突然长出来什么赘生物（尤其近期是有过杏行为），一定及时找医生看一下，以免耽误病情。 ​,39,1625,15369
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月14日 12:28,//weibo.com/5979495016/N5fq2qJ1s?refer_flag=1001030103_,暂无,#超斯基信箱# “女朋友帮口身寸她嘴里，吐出来，然后和她舌吻，然后tian她下面。请问这种情况会怀孕吗？”基本上…不会。但如果交换后存活的蝌蚪数量足够多的话，也不排除这种可能。 ​,202,1845,44730
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月14日 19:06,//weibo.com/5979495016/N5i1DnX6r?refer_flag=1001030103_,暂无,#超斯基信箱# “我和男朋友是异地，想问下许医生，男性25岁真的可以天天lu吗？每天每次他打视频过来，都是在lu，不分场合不分时间。搞得我都不敢接电话。另外，我男朋友的脑回路太奇怪了，不帮他lu出来就是我绿了他，有别的男人，把他当备胎了………以上问题一直困扰我。请问，男生都这样吗？还是只有 ​  展开c,31,721,13461
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月15日 13:21,//weibo.com/5979495016/N5pcbsvkJ?refer_flag=1001030103_,暂无,#超斯基信箱# “我一男性朋友说他和他女朋友保底是3次，最多是一夜9次从晚10点到早八点，我完全不信，但我吃了没文化的亏，我想不到用什么专业知识来反驳他这狂言乱语，想问问这是真的吗？！真的有这样的事吗？”保底三次其实也算不上什么惊人之举，很多年轻小伙子都能做到。至于一晚上十个小时九 ​  展开c,35,870,11132
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月15日 11:11,//weibo.com/5979495016/N5ol4susc?refer_flag=1001030103_,暂无,#超斯基信箱# “请问这个是尖锐湿疣吗”尖锐湿疣增大后可以呈乳头样、鸡冠状或菜花样突起，表面凹凸不平，湿润柔软，根部常有蒂。这个已经开出了一朵花，尽快到公立医院皮肤性病科就诊。另外，杏伴侣也一起去检查一下。 ​,11,732,9399
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月17日 11:04,//weibo.com/5979495016/N5H9o3jXn?refer_flag=1001030103_,暂无,#超斯基信箱# “这是瘊子嘛？以前比这个小，弄掉过，最近又长大了”从图片来看，考虑为尖锐湿疣（颜色和形状有点像……土鳖？）。弄掉后有可能复发并长大，还是需要去公立医院皮肤性病科治疗的，同时杏伴侣也去检查一下。 ​,13,487,8636
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月17日 15:20,//weibo.com/5979495016/N5IPmyM87?refer_flag=1001030103_,暂无,#超斯基信箱# “这种判断方法是正确的吗？”不正确，没有这种判断方法。实际上，如果要评估有没有盆腔器官脱垂，医护人员可通过妇科检查及仪器检查等来判断，而不是简单的放进几指去。 ​,22,319,10097
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月18日 12:09,//weibo.com/5979495016/N5R069Wzc?refer_flag=1001030103_,暂无,#超斯基信箱# “这是正常水平的唧唧吗？”平均水平，不用在意 ​,83,2537,46279
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月18日 22:22,//weibo.com/5979495016/N5V13byBw?refer_flag=1001030103_,暂无,#超斯基信箱# “我今年刚高中毕业，谈了个男朋友，男朋友和我认识很久了，但是现在他突然跟我说他想和我do，我很震惊的同时也觉得有点害怕。他问我同不同意，我拒绝了，他就说都已经成年了，他会做好防护措施不会有事的，但是我觉得刚高中毕业就…有点太快了。我该怎么办？”刚刚成年，不要急于发生 ​  展开c,58,734,24534
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月20日 11:38,//weibo.com/5979495016/N69EJi8ND?refer_flag=1001030103_,暂无,#超斯基信箱# “最近我唧唧一直流黄色浓稠物。去医院检查医生说是支原体感染，但我唧唧上有一些小痘痘，会不会是hpv？尿道口掰开也能看到尖尖的，红色的肉”从描述来看，唧唧一直流黄色浓稠的分泌物有可能是淋病，支原体感染更可能为稀薄的透明分泌物或者少量浆液性分泌物。从图片来看考虑为尖锐湿 ​  展开c,26,1020,13513
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月20日 19:14,//weibo.com/5979495016/N6cDQ0KcX?refer_flag=1001030103_,暂无,#超斯基信箱# “我是0，想问一下gang交多久一次不会对肛门产生太大的伤害啊”我之前经常说菊花是出口不是进口，它不如银道那么有弹性，被进入的时间一长就可能松弛很多，而且可能会损伤阴部神经、肛管直肠周围肌肉组织甚至肛门直肠环，使肛门括约肌松弛，甚至出现刚烈、大便失禁、直肠脱垂等情况。 ​  展开c,56,789,16943
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月21日 13:05,//weibo.com/5979495016/N6jECgmie?refer_flag=1001030103_,暂无,#超斯基信箱# “周末的时候看sq的东西突然在未葧起的状态下身寸米青了请问这是什么症状？（女朋友让我给她身寸米青看就着急想赶紧葧起）”为了快速身寸米青（目的），在心理因素和外界刺激的共同作用下，出现过快的身寸米青（结果）。其实很多男生在自我安慰时喜欢看片片，尤其是看自己喜欢的类型和 ​  展开c,8,264,3812
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月23日 21:07,//weibo.com/5979495016/N6FEZBJQG?refer_flag=1001030103_,暂无,#超斯基信箱# “我想问问马眼大小有什么影响？我觉得我的眼很小，看过好多人的都是特别大，他们说撒尿会快点，还没有其他影响”每个人的尿道口大小是不一样的，没必要比大小，对身体没什么影响，不用纠结，只要能够正常排尿排米青，就可以。 ​,26,709,11306
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月24日 21:16,//weibo.com/5979495016/N6P9jsXKg?refer_flag=1001030103_,暂无,#超斯基信箱# “本科的时候跟男朋友有过杏生活，那个时候他比较纯情，很多反应科普中都有。又上了三年学，一直是异地状态。不知道他是近几年看片lu多了，还是虚了，感觉每次很卖力，但是不像之前那样有精力了。还没有25周岁，完全没有19岁的精力了。每次那个必需让我穿上丝袜，不知道是不是有什么怪癖 ​  展开c,39,810,8773
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月25日 12:12,//weibo.com/5979495016/N6V139Hc7?refer_flag=1001030103_,暂无,#超斯基信箱# “请问无tao肛蕉以后引起的尿道炎流脓需要服什么药啊？”先去公立医院泌尿外科查一下尿常规和分泌物看看是哪种病原体导致的尿路感染，根据描述有可能是淋病，根据检查结果决定下一步治疗方案。说了多少遍，戴tao戴tao，为什么还有人不戴……对了，无tao肛蕉最好查一下梅毒、艾滋，这 ​  展开c,14,438,4392
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月25日 22:36,//weibo.com/5979495016/N6Z68ijWF?refer_flag=1001030103_,暂无,#超斯基信箱# “我这种情况是不是没得救了？短小快全集中在我身上了，长度的话 boki 就10厘米，周长也是10厘米……然后吧，小也就算了，还是锻炼锻炼持久度吧，所以买了个倒模练练，结果每次都是10秒以内，我这还是没受啥性刺激的状态下的。所以请问我这该怎么治啊，不想再秒了”科目二和科目三都是 ​  展开c,31,721,6962
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月25日 22:17,//weibo.com/5979495016/N6YYCBzPc?refer_flag=1001030103_,暂无,#超斯基信箱# “想问问我活19年了没紫薇会不会憋坏啊？我有时候会忍不住流液体，但是不想触碰yin部，就想问问你，不紫薇会不会对女性身体造成什么危害？”不自我安慰对身体一般也没什么危害，更不会憋坏。顺其自然就好，不要刻意去克制，更不要有心理压力。,35,418,21350
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月26日 12:48,//weibo.com/5979495016/N74FWlx1m?refer_flag=1001030103_,暂无,#超斯基信箱# “我是昨天发现音道口长了一个不明体的，在网上搜了很多确实很像尖锐湿疣菜花状的东西，上个月初我和男朋友都有做hpv检查，都是阴性正常的，上个月底还打了九价第一针。现在就是很着急，今天去医院问了医生，医生说可能就是尖锐湿疣。但是又跟hpv检查结果九价那些很矛盾。刚好来月啊经， ​  展开c,33,803,10091
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月26日 21:36,//weibo.com/5979495016/N788n9r1K?refer_flag=1001030103_,暂无,#超斯基信箱# “23岁只有8cm正常嘛？有没有科学的变长的方法呀？”首先要正确测量，在葧起时使用硬尺的一端用力顶住耻骨联合部，尽量压缩皮下脂肪层，另一端以丁丁头上的那个“口”为基准，所得到的数字是丁丁葧起时的长度。如果这个长度只有8cm，确实短了一些。目前来说，没有什么可以让丁丁变长 ​  展开c,72,1665,18446
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月27日 12:27,//weibo.com/5979495016/N7dY87P1y?refer_flag=1001030103_,暂无,#超斯基信箱# “我老公肥胖所以jj不大，这倒无所谓，我现在感觉我儿子jj好像也不大，我怕影响他未来找对象啊，有什么办法吗？”当家长不要这么焦虑，杞人忧天了这属于是。孩子还小，未来怎样不好说，现在不大并不意味着以后也不大。 ​,147,1286,37636
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月28日 18:18,//weibo.com/5979495016/N7pGYpeHY?refer_flag=1001030103_,暂无,#超斯基信箱# “和男朋友做之前带tao了，没有身寸米青，但是在拔出来的时候，tao留在里面了，过了1分钟才把tao拿出来，会不会有危险啊，距离大姨妈，我好担心啊”这种情况怀孕的几率不大，但以后要注意正确使用安全帽，留在里面过了一分钟才拿出来，如果要是身寸米青了的话，是有可能怀孕的。另外 ​  展开c,21,580,8697
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月29日 15:23,//weibo.com/5979495016/N7xYyqr8t?refer_flag=1001030103_,暂无,#超斯基信箱# “我想问下，男生内裤当天换了没洗，隔两天才洗了继续穿了会得尖锐湿疣吗？我男朋友和我说的他得尖锐湿疣的原因是这个，我有点不相信”内裤换下来没有立刻洗，隔两天才洗确实不太卫生，但凭空长不出HPV来，更不会引起尖锐湿疣。 ​,81,933,22078
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月29日 21:57,//weibo.com/5979495016/N7AyudWEu?refer_flag=1001030103_,暂无,#超斯基信箱# “要是发现和错误的人发生了第一次关系怎么办？一直处于想开和想不开之间”事情己经过去了，不要再后悔和错误的人发生了第一次的关系，想不开也不会回到发生关系以前。没有染病、没有意外怀孕（女生），对自己的影响没有那么大。未来的路依然要走，一直纠结于过去才是最大的影响。 ​,36,679,11249
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月30日 12:57,//weibo.com/5979495016/N7GrP8kL4?refer_flag=1001030103_,暂无,#超斯基信箱# “宿舍下水道反涌，穿着拖鞋，水溅到脚上了，脚趾刚好脱皮，会得艾滋病么？”不会。 ​,118,877,38194
超斯基信箱,许超医生,//weibo.com/5979495016?refer_flag=1001030103_,2023年06月30日 12:15,//weibo.com/5979495016/N7GaDlaNf?refer_flag=1001030103_,暂无,#超斯基信箱# “这种还能要嘛？是不是就只能手术取出来了？在里面能有啥快感嘛”这个问题之前也讲过。很早之前也有关于水蛭进入尿道的个例报道，不过这些基本上都是患者在河里时水蛭进入尿道，像这样主动让水蛭钻进尿道的几乎没有。有些人会将一些棒状体塞入尿道以此获得快感，不知道他将水蛭塞入 ​  展开c,50,961,13071
